Ticker,Revenue,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income,Preferred Dividends,Net Income Com,EBITDA,EBIT,Consolidated Income,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Free Cash Flow,Market Cap,Enterprise Value,Working Capital,2019 PRICE VAR [%],Class,Name
DIS,3.8361571591593377,2.641026568735648,4.405908200629493,-0.15862452618131448,2.1046491521784767,2.4825656977946937,8.867306941479548,2.026409587779692,9.208686663660679,4.080862085079435,10.296193935849269,-0.09985675195051356,10.309540934471858,6.912619062109687,8.554176782448785,10.516808838408089,2.4681240222140635,-0.10686156249823973,1.5899752118398305,1.2659005953500067,0.5948498073693078,2.1017973652400594,4.558219595011724,4.109244313739071,1.496855041196518,-0.1020021727778318,4.737109113181521,4.183590742030997,4.628071439284509,1.1138787461048638,2.483184999462182,1.7140936225478411,1.6387524093721775,8.257726572726314,2.0516757183992973,-0.09402904107953289,2.170895142581048,2.3790204127168773,-4.163455877392942,12.785955957580713,8.754818179397356,0.9657001030208731,1.5713200373519904,0.7263584976296502,1.9874717545189784,2.814415884557179,4.999888633079897,6.6984880149845845,-4.532969165883436,-0.7120746643551297,0.02962289602440277,-1.6833743426807655,-1.433714131188837,-3.851049027284361,-5.536450994406757,-4.901802147936163,7.560461176311593,8.135229532073803,6.908945273912075,-0.9444542408223738,0.2973751250566487,0.7666721982320639,The Walt Disney Company
MGM,0.4554174399482127,0.30862097137135613,0.5328669097078316,-0.15862452618131448,0.29643917295665867,0.5185065284512334,0.4948623767990137,2.849131982198692,0.04090847542548546,-0.13024793908306445,0.09462945707954679,-0.09985675195051356,0.09562653779107216,0.6752318826018977,0.44188580902895,0.18289635233059942,0.7206252133595417,-0.10686156249823973,0.4333218747876,-0.036133677809787386,-0.32087208735999084,0.0880951663156046,3.113220625865747,0.4586217911002325,0.2830458884385916,-0.08033512709914331,1.42875059723783,1.0864377749556946,0.009963842529306424,-0.05782562588668236,0.21346476659365812,1.4821868084392955,1.1338333647015926,-0.19260101180617314,0.8010959400191291,-0.09402904107953289,1.200706196933474,0.8755615913388496,0.23617842323504745,0.15564540043714342,0.9203154670757248,0.15277641406502335,1.2501361415709835,0.11913006210236035,0.7759160214669898,0.9456531549896708,0.5823429927645509,0.5281897806481107,-1.2942441483802822,-0.20951916039763643,0.02962289602440277,-0.5554445165233177,1.0020564787250361,-1.2953219644974245,-0.3214026527887985,0.30402311191802883,-0.10248015675092705,0.30507003514529035,0.6809652107191471,-0.5272835717946751,0.30031174003006444,0.7666721982320639,MGM Resorts International
HOME,-0.311391557512192,-0.25853079416502683,-0.2708828421887224,-0.15862452618131448,-0.23788154321858979,-0.25544700870190573,-0.2717213810347511,-0.29766240512121994,-0.26007479978426984,-0.17271965860918861,-0.2711432813180564,-0.09985675195051356,-0.2705890016399133,-0.26891996066766444,-0.27604274195194645,-0.27417131502766795,-0.290765041378634,-0.10686156249823973,-0.23610800251905967,-0.13475359854620866,-0.20721675723056218,-0.22538359845423903,-0.21033726263336067,-0.12821639410870533,-0.12762172631740143,-0.07642559369083295,-0.19888818516800458,-0.21952036303866918,-0.26861529604622414,-0.06366799619019017,-0.1830913855440404,-0.23485891382469598,-0.19966622653503258,-0.19260101180617314,-0.14936372144370147,-0.09402904107953289,-0.22676460482672825,-0.21960871414109404,0.24836684921142035,-0.22295488760959914,-0.1774239702071816,-0.12225976568663857,-0.18131783634988283,0.0450699645112724,-0.24324487211087814,-0.20567403525958297,-0.1896187392282428,-0.2651645731309808,0.09768987017133882,0.10165495938879643,0.02962289602440277,0.10777591475937033,-0.08007437614194934,0.291550016060699,0.2814163034244988,0.12131353915110651,-0.3632047320679957,-0.22537034711059536,-0.24036099576254888,-0.26906760418349157,-1.395488756213767,-1.3043384151740307,At Home Group Inc.
CCL,0.9602071282312741,0.6855100239763544,1.0550488153844195,-0.15862452618131448,0.36852697430134235,0.7398493178294347,1.7388514487449882,0.427362415063709,1.8346374435478636,-0.12009670987561558,2.352729509456591,-0.09985675195051356,2.356460224831688,1.872526230550655,1.7074157340177543,2.309026562967372,0.3577260230805023,-0.10686156249823973,0.193122249286884,-0.08103234277003069,-0.07844936302507367,0.04559400622821583,5.508856093749774,0.27054412163819286,-0.12762172631740143,-0.1020021727778318,2.192828279749775,1.638517013997091,0.07020180209932422,0.6707383860990441,1.1655977913326545,0.6466922005927714,0.6878617879575009,-0.19260101180617314,-0.14936372144370147,15.787631156865109,0.4990295803526974,0.7725633000934143,-2.528075673924486,3.71903977459671,4.2444013071330895,-0.12225976568663857,0.7753945842082407,0.1909289068510186,2.7109454310088466,1.8009981302902445,0.5115003521227363,2.4061359959561064,-3.341535622111933,0.10165495938879643,0.02962289602440277,-1.047457756323227,0.6117999926855535,-1.5218257434139573,-2.853060908727132,-0.7387135722454364,1.4412826380191373,1.8179596119024874,1.6941174063736653,-4.990266999758052,-0.1547622378315168,0.7666721982320639,Carnival Corporation & plc
DISCA,0.36959948249436403,0.03894324664086499,0.8470815433249081,-0.15862452618131448,0.41457077621072036,0.8103828166017277,0.822876899412862,2.67865251349279,0.3198056227539965,0.6292352815178583,0.20161983311607948,-0.09985675195051356,0.2027464353695286,0.9175484673901818,0.6679774148156314,0.26329023024455406,0.36039066701880224,-0.10686156249823973,0.19488595252243066,0.2584019604861552,-0.4000890941051922,0.32811071432258276,-0.15559906850303962,2.751465102177551,0.39631265713396624,-0.1020021727778318,1.4675947811320813,1.1923807203361836,-0.14078656263493108,0.47353442823721675,0.37300576352183556,1.468941015567848,1.2709593446396121,0.26571560081604195,1.1327470619450637,-0.09402904107953289,1.3092977585379286,1.0079744312046275,-0.8699027150069923,0.6011020970364537,1.2676744794328305,0.22863450035045124,1.4724627109896962,0.2581228449275972,0.6279172409779636,1.1699059875425257,0.7167620113128503,0.9470504079648343,0.12278652823905421,-4.251618385093257,-0.08018572421944539,-2.8126984003506146,-0.2359645162558648,0.3449872308097152,0.2814163034244988,-0.07503278481648011,1.6334829847263992,0.3129728726215758,0.765901312488034,-0.08070316560545326,0.1754444250948083,0.7666721982320639,"Discovery, Inc."
EBAY,0.38328671539868964,-0.1014143442456342,1.1563752886536192,9.753055229689569,0.9297196658085846,1.1323530070107994,1.0538887857528967,-0.388993246796556,1.5104594317002988,0.2349874393561351,1.829668438821799,-0.09985675195051356,1.8327659413893649,1.0610992649098452,1.3002624753441117,1.7940739126421625,1.1704424242619873,2.821466358826283,1.927283455638127,-0.02791132448855863,-0.4000890941051922,0.73583048996226,-0.024878349128604454,0.4005719003641525,1.9894093974037397,3.5499440441077943,0.695325391442699,0.7516790379065532,-0.16110396072045197,0.3848413796436766,0.4425687665388404,0.6220607538251133,0.5894471771542759,0.12030591247405399,2.0042425751154505,-0.09402904107953289,0.7897204910784914,0.6905304642215315,0.9577913625627192,2.3645026460503176,0.8774390698102954,2.313734545379404,0.2336736845675335,0.5672149600798587,1.0097643632982851,0.454192442778554,6.984084671917667,0.9872942755111794,-0.42063655416894374,0.4758367661325246,4.963926379885064,1.170275333285724,-0.4930650120062586,-5.109491938948939,0.2814163034244988,-2.9592530292507297,1.2955307084327967,1.0014147892637049,0.8645979508788434,1.578733494267559,0.18031347186178437,0.7666721982320639,eBay Inc.
ETSY,-0.3359885078975379,-0.2994548379603481,-0.2521103415737628,0.5914929404168859,-0.22979977259991963,-0.22766758939141477,-0.27953045219261646,-0.2956678041742006,-0.26713134132199695,-0.3196043943994815,-0.2327302481258913,-0.09985675195051356,-0.2321294659914215,-0.28195307544812204,-0.28209315912679517,-0.23635375535852768,-0.04841500902926887,0.17086222327862804,0.037752340157873016,-0.12975422045280322,-0.4000890941051922,-0.17195667506647896,-0.26710056181025155,-0.18460156777501485,-0.12762172631740143,-0.08412043946543524,-0.25098523598301903,-0.24091416303486005,-0.2852917122030346,-0.11616583400055704,-0.2183464330096236,-0.23149184152598498,-0.2116174733652667,-0.17883678839577585,-0.12780287997042436,-0.09402904107953289,-0.2311989942810973,-0.23592336987753246,0.23723686181621215,-0.24990068668158527,-0.21264359650433068,-0.025697416553082122,-0.2625719825052851,0.04322425312800049,-0.26211874612829744,-0.22813948819245208,0.14519039513205861,-0.21956778042209915,0.25912102869936554,0.0833864462545985,-0.3765680457914822,0.06786053325897734,0.05542476956349922,0.1359900363748477,0.2814163034244988,0.1657451916634595,-0.16890059239906707,-0.0402248451199707,-0.12457631064498598,0.14679008153128884,-0.34627060552761074,-1.3043384151740307,"Etsy, Inc."
GES,-0.2111679647223036,-0.17797330953501483,-0.17843306398161984,-0.15862452618131448,-0.09417504561691092,-0.12846421517795067,-0.284145100922167,-0.37876355291004926,-0.2596605723246868,-0.06742937562338855,-0.30453341455057253,-0.09985675195051356,-0.3040195566533552,-0.2704775273718255,-0.2872107163354476,-0.30373804171748175,-0.05150866064163511,-0.10686156249823973,-0.07774641177675265,-0.09573876162781993,-0.09395668659288312,-0.11162034504905306,-0.23854948373609242,-0.18772099180104435,-0.12762172631740143,-0.04988572995897946,-0.23108416085906328,-0.2067765167203133,-0.17233687706711867,-0.11650338739795149,-0.1641903413194725,-0.2662751623161473,-0.2386918555121997,-0.19260101180617314,-0.14936372144370147,-0.09402904107953289,-0.24294683532996972,-0.22314438713677492,0.11579563623652364,-0.047575457157224846,-0.11699958568824141,-0.12225976568663857,-0.2667191389805644,0.055735764397859426,-0.1926012182063633,-0.19057370290702003,-0.1199939844309561,-0.244379106322166,0.19000817917700388,0.09915869836719109,0.024934776382701706,0.13549029689185219,-0.10893685754412379,0.21642367264992377,0.10547613122920983,0.01195225283105862,-0.26071950302979385,-0.2598189106804939,-0.2975159147874488,0.19622808929033578,-0.10887668947416927,0.7666721982320639,"Guess', Inc."
WYNN,0.09760366981417662,0.05261523283619993,0.14087588207999455,-0.15862452618131448,-0.08881933891716952,0.1373481876969762,0.1308000639210086,1.217834552820353,-0.25378534613465936,-1.5596078508611328,0.18348088248329417,-0.09985675195051356,0.18458552589388405,0.08443924866299121,-0.05475853839157474,0.36436334819037863,1.18198233099778,-0.10686156249823973,0.7386898939159557,-0.09324057317485397,-0.35246711552146986,0.10423467265368948,1.2526288347483412,-0.16760701617411153,-0.12762172631740143,0.4592422127225549,0.38227633637736125,0.31678645671046163,-0.1424557150314954,-0.11354207920040527,0.0510771663407082,0.8226141761058932,0.6067598573148065,-0.19260101180617314,0.02574316054092613,3.3585607737387164,0.5658463265433896,0.3937957444238952,0.2455889821410689,-0.08068552540407258,0.09013180818961937,-0.12225976568663857,0.5449909292245967,0.06495158983121502,0.47662186355124625,0.3059479808656472,0.10152439816701501,0.1546825197195007,-1.4464403491685778,0.10165495938879643,0.6058755106760022,-0.25717709958372964,-0.2578457698253279,1.2326028317410702,-1.0366394607208653,-0.09829657262188067,-0.8249972975885327,0.20555914520736324,0.3534453478181805,0.2768537048243546,0.345917166340024,0.7666721982320639,"Wynn Resorts, Limited"
HBI,0.10372356496173504,0.058142863625774414,0.14532822400158207,-0.15862452618131448,0.18938083321590884,0.1122108454584374,0.21302477046569931,0.43020282780471764,0.1276207573311395,-0.016190210706674524,0.16721216950499723,-0.09985675195051356,0.16829711816482426,0.07057929750924946,0.1755351285265356,0.15738881027831694,-0.007981701909505402,-0.10686156249823973,-0.04893631942409813,-0.004070191317587673,1.0683449473068036,0.22763687222970622,-0.18714130562265865,0.12324422549696865,-0.12762172631740143,0.0882869354719225,-0.03587970806084675,0.0468533475229338,0.226454575432261,0.027602673822914623,0.07363247536490243,0.13979364072232922,0.11626314941366267,-0.19260101180617314,-0.14936372144370147,-0.09402904107953289,0.10632911843347721,0.09825772194674202,-0.4680977764792,-0.03930344826322514,-0.1070881624388071,-0.12225976568663857,0.15083286215324332,0.0934025641697554,-0.01715065857887295,-0.12103326207901292,-0.08490792482005927,-0.0014278595026250157,0.18824205415917789,-0.07072344474542054,0.02962289602440277,0.021654986658741313,-0.09065501091516615,0.2787533933536848,-0.21898042913918545,-0.02851141182986059,0.1344075714005514,-0.09942299152561324,-0.024341503496810333,0.7723936183739808,0.09182992334105401,0.7666721982320639,Hanesbrands Inc.
CHS,-0.21693894180825954,-0.18857505251077136,-0.17206845059335224,-0.15862452618131448,-0.10014286403615348,-0.13827938504365256,-0.2358220096975708,-0.38238665716191367,-0.20808425085950702,-0.14986111650239467,-0.2129607260848088,-0.09985675195051356,-0.21233601115308456,-0.22620264961592323,-0.2414293261715573,-0.21689069771142905,-0.1898110088102329,-0.042034664247317936,-0.1428054558037886,-0.13475359854620866,-0.23303227680201047,-0.1953021883269748,-0.2177548843820543,-0.17741298598207916,-0.12762172631740143,-0.1020021727778318,-0.2294846347375864,-0.23250165657940494,-0.24849325755767943,-0.11255443499628673,-0.1947671626696845,-0.26460150198271276,-0.23629818146189416,-0.19260101180617314,-0.14414465976775337,-0.09402904107953289,-0.2508084968101662,-0.2399516442756637,0.24830416913393552,-0.13135673395103722,-0.1652806970306947,-0.09971996930355022,-0.2479490757850732,0.058545531966377407,-0.2257941110356826,-0.1572124798133353,-0.09502048256282555,-0.23529822484399496,0.2289588911849184,0.10165495938879643,0.012356376044446714,0.1466094752404419,-0.11652311828000816,0.24775718397680807,0.1830654302497101,0.033356945006762256,-0.2169715007801092,-0.2619301377640196,-0.2925146706305213,-0.07147552705012168,-0.7228379643062616,-1.3043384151740307,"Chico's FAS, Inc."
SBUX,1.3742636531634247,0.4000680540492261,2.6487796103290626,-0.15862452618131448,0.16761349044030363,2.7878281192254777,1.8985104701912863,0.32763236771273846,3.551780356920674,3.0338860274181703,3.5016979030390933,-0.09985675195051356,3.5068195487340135,2.6184632137072112,3.2345997069192136,3.439935438118877,5.53666136546183,0.0890438992490514,3.7010397996273925,-0.030747446651044,0.6009252245119322,1.4918654811846832,0.6856551871348718,0.325085747675459,0.20993770960891286,0.0006516576509023002,0.44878147761726245,0.8122477800791345,0.30426864722303015,-0.003751131062306522,0.6298256731285984,0.7853254189096093,0.6082919529042341,15.302918004343947,-0.07658570458430607,-0.09402904107953289,1.2447346962037553,1.0627169067484274,-0.22216109608965193,0.003607538858315707,-0.07015632034912891,0.17192848580691728,-0.17746283184237,0.5544127466147422,1.7709758568185099,1.0760068173534063,3.047166048651279,5.541624056688915,-1.849709874453786,-0.26022568479485597,0.5829166535111473,-0.6520036305103739,2.757434489256355,-8.282092753092797,-3.7515339339667584,-1.7439897896017178,7.665690866133819,3.3470506207544886,2.5505351297393632,4.395283493674665,0.37622804206384436,0.7666721982320639,Starbucks Corporation
